company_name,funding_amount,industry,location,funding_rounds,founding_year,data_source,is_early_stage,is_startup,funding_category,Website,Country,funding_stage,Last Funding Date,announced_date,Investors,Description,Address,Lat,Long,Company Size,Tech stack,Marketing Stack,Design Stack,Product Stack
Forward,,Healthcare,San Francisco,,2016.0,GitHub Repository,,True,,https://goforward.com/,,,,,,Control the Future of Your Health with a New Kind of Doctor's Office,"180 Sutter St, San Francisco, CA 94104",37.7900385,-122.4036451,,,,,
Fossa,,"B2B Software and Services,Developer Tool",San Francisco,,2014.0,GitHub Repository,,True,,https://www.fossa.io/,,,,,,"Dependency tracking, license compliance and attribution notices on autopilot","845 Market St Suite #450A, San Francisco, CA 94103",37.78451,-122.4067089,,,,,
Founders Fund,,Venture Capital,San Francisco,,2005.0,GitHub Repository,,True,,https://foundersfund.com/,,,,,,We invest in smart people solving difficult problems.,"1 Letterman Dr building d, San Francisco, CA 94129",37.8001839,-122.4498201,,,,,
FreeWire Technologies,,,East Bay,,2014.0,GitHub Repository,,True,,freewiretech.com,,,,,,FreeWire believes in electrification beyond the electrical grid; a world where everyone has the opportunity to use clean power wherever and whenever it is needed.,"1933 Davis St Ste 301A, San Leandro, CA 94577",37.7152997,-122.179217,13-60,,,,
Front App,,B2B Software and Services,San Francisco,,2013.0,GitHub Repository,,True,,https://frontapp.com/,,,,,Y Combinator,"Front is reinventing the inbox so people can accomplish more together. With new workflows, efficient collaboration, and all their communication channels in one place, more than 3,500 businesses rely on their Front inbox to be more productive as a team. ","525 Brannan Street #300, San Francisco, CA 94107",37.7775028,-122.3970603,,,,,
Fundbox,,Financial Technology and Services,San Francisco,,2012.0,GitHub Repository,,True,,https://fundbox.com/,,,,,,Funds to grow your business.,"300 Montgomery St, San Francisco, CA 94104",37.7924422,-122.402219,,,,,
FundersClub,,Venture Capital,San Francisco,,2012.0,GitHub Repository,,True,,https://fundersclub.com/,,,,,,Diversify your investment portfolio with insider access to highly vetted startups from Silicon Valley and beyond in just minutes.,"237 Kearny St #424, San Francisco, CA 94108",37.7903148,-122.404185,,,,,
Galvanize,,"Education,Workforce Training",San Francisco,,2012.0,GitHub Repository,,True,,https://www.galvanize.com/san-francisco,,,,,,The Learning Community for Technology,"44 Tehama St, San Francisco, CA 94105",37.7876012,-122.3966428,,React.js,,,
General Assembly,,"Education,Workforce Training",San Francisco,,2011.0,GitHub Repository,,True,,https://generalassemb.ly/locations/san-francisco,,,,,,"The world evolves at the speed of tech. You and your business should, too.","225 Bush St, San Francisco, CA 94104",37.7908821,-122.401552,,,,,
Getaround,,"Consumer Goods and Services,Transportation",San Francisco,,2009.0,GitHub Repository,,True,,getaround.com,,,,,,"Rent great cars from people nearby. Unlock 1,000's of cars from $5/hour.","1177 Harrison St, San Francisco, CA 94103",37.7741302,-122.4076599,,,,,
Gigster,,B2B Software and Services,San Francisco,,2013.0,GitHub Repository,,True,,https://gigster.com/,,,,,,Gigster is a smart development service combining top developers and designers with AI,"500 3rd St #245, San Francisco, CA 94107",37.7808405,-122.39582,,,,,
GitHub,,"Enterprise,Developer Tool",San Francisco,,2008.0,GitHub Repository,,True,,https://github.com/,,,,,,"GitHub is how people build software. We’re supporting a community where more than 31 million people learn, share, and work together to build software.","88 Colin P Kelly Jr St, San Francisco, CA 94107",37.7822671,-122.3912479,,,,,
GitLab,,"B2B Software and Services,Developer Tool",San Francisco,,2011.0,GitHub Repository,,True,,https://about.gitlab.com/,,,,,Y Combinator,"From project planning and source code management to CI/CD and monitoring, GitLab is a single application for the entire DevOps lifecycle","268 Bush St #350, San Francisco, CA 94104",37.7911917,-122.4018184,151-250,,,,
Givecampus,,Education,San Francisco,,2014.0,GitHub Repository,,True,,https://www.givecampus.com/,,,,,,The digital fundraising and volunteer management platform for schools.,"San Francisco, CA",37.7749295,-122.4194155,,,,,
Gladly,,B2B Software and Services,San Francisco,,2015.0,GitHub Repository,,True,,https://www.gladly.com/,,,,,,Customer service is at its best when it’s a conversation.,"201 California St, San Francisco, CA 94111",37.7930345,-122.3990296,,,,,
Gliffy,,"Design,Productivity Tools",San Francisco,,2005.0,GitHub Repository,,True,,https://www.gliffy.com/,,,,,,"Make UML diagrams, flowcharts, wireframes and more. Our diagramming software and visual communication tools improve team collaboration and workflow.","501 2nd St #550, San Francisco, CA 94107",37.7832263,-122.3927897,,,,,
Glu Mobile,,Consumer Media,San Francisco,,2001.0,GitHub Repository,,True,,https://www.glu.com/,,,,,,Glu Mobile (NASDAQ: GLUU) is a leading creator of mobile games,"875 Howard St, San Francisco, CA 94105",37.7818335,-122.4039859,,,,,
GoDaddy,,B2B Software and Services,San Francisco,,1997.0,GitHub Repository,,True,,https://www.godaddy.com,,,,,,Web hosting,"560 Sutter St Suite 300, San Francisco, CA 94102",37.7893707,-122.4096489,,,,,
Good Eggs,,"Consumer Goods and Services,Food Delivery,Mealkits",San Francisco,,2011.0,GitHub Repository,,True,,https://www.goodeggs.com/,,,,,,"Absurdly fresh groceries, delivered.","901 Rankin St, San Francisco, CA 94124",37.7409659,-122.3949582,,,,,
Goodby Silverstein & Partners,,Marketing Agency,San Francisco,,1983.0,GitHub Repository,,True,,https://goodbysilverstein.com/,,,,,,"Goodby Silverstein & Partners is a full-service advertising agency in San Francisco. We create experiences that reach millions, but seem to speak only to you.","720 California Street, San Francisco, CA 94108",37.7926643,-122.4065413,,,,,
GoodData,,Analytics,San Francisco,,2007.0,GitHub Repository,,True,,gooddata.com,,,,,,GoodData goes beyond traditional business intelligence and analytics delivering insights at the moment of action to drive better business outcomes.,"660 3rd St, San Francisco, CA 94107",37.7790354,-122.3935863,,,Marketo,,
Google,,"Consumer Goods and Services,Enterprise,B2B Software and Services,AI,Search,Advertising",San Francisco,,1998.0,GitHub Repository,,True,,https://google.com,,,,,,"Google LLC is an American multinational technology company that specializes in Internet-related services and products, which include online advertising technologies, search engine, cloud computing, software, and hardware. It is considered one of the Big Four technology companies, alongside Amazon, Apple and Facebook","345 Spear St, San Francisco, CA 94105",37.7899545,-122.389913,,,,,
Gorgias,,e-Commerce,San Francisco,,2015.0,GitHub Repository,,True,,https://gorgias.io/,,,,,,Gorgias is a customer support helpdesk specially designed for Shopify stores,"768 Harrison St, San Francisco, CA 94107",37.7815219,-122.3991559,,,,,
Grammarly,,"Productivity,Publishing",San Francisco,,2008.0,GitHub Repository,,True,,https://www.grammarly.com/,,,,,,"Millions trust Grammarly's free writing app to make their messages, documents, and posts clear, mistake-free, and effective.","548 Market St, San Francisco, CA 94104",37.7900465,-122.4008744,,React.js,,,
Greenhouse Software,,"B2B Software and Services,Talent Acquisition",San Francisco,,2012.0,GitHub Repository,,True,,https://www.greenhouse.io/,,,,,,Make recruiting your competitive advantage,"575 Market St, San Francisco, CA 94105",37.7895508,-122.4003129,,,,,
Groove Labs,,B2B Software and Services,San Francisco,,2013.0,GitHub Repository,,True,,http://www.groove.co/,,,,,,The leading software to engage your accounts,"333 Bryant St, San Francisco, CA 94107",37.7838356,-122.3920731,,,,,
Grove Collaborative,,e-Commerce,San Francisco,,2012.0,GitHub Repository,,True,,https://www.grove.co/,,,,,,"Products for a Healthy, Beautiful Home","1462 Pine St, San Francisco, CA 94109",37.7900378,-122.4199151,,,,,
Grovo,,"Productivity Tools,Workforce Training,Employee Engagement",San Francisco,,2010.0,GitHub Repository,,True,,https://www.grovo.com/,,,,,,"Microlearning is a modern, effective approach to workplace learning that offers employees single-concept, mixed-media lessons within the flow of their work","300 Montgomery St #1130, San Francisco, CA 94104",37.7924029,-122.4024972,,,,,
GrowthX,,"Education,Venture Capital",San Francisco,,2015.0,GitHub Repository,,True,,https://growthx.com/,,,,,,We help companies grow. Capital. Talent. Know How.,"44 Tehama St, San Francisco, CA 94105",37.7876012,-122.3966428,,,,,
Gumroad,,Productivity Tools,San Francisco,,2011.0,GitHub Repository,,True,,https://gumroad.com/,,,,,,Gumroad helps creators take control of their creative careers.,"225 Valencia St a, San Francisco, CA 94103",37.7694496,-122.4220504,,,,,
Gymboree Group,,"e-Commerce,Kids",San Francisco,,1976.0,GitHub Repository,,True,,https://www.gymboree.com/about-gymboree.html,,,,,,We’ve been making kids clothes since 1986,"71 Stevenson St #2200, San Francisco, CA 94105",37.7892727,-122.3995828,,,,,
Hack Reactor,,"Education,Workforce Training",San Francisco,,2012.0,GitHub Repository,,True,,https://www.hackreactor.com/,,,,,,"Reinvent your career. Full-time, part-time in-person or online.","944 Market Street 8th Floor, San Francisco, CA 94102",37.7836966,-122.4089664,,React.js,,,
HackerOne,,"Security,Developer Tool",San Francisco,,2012.0,GitHub Repository,,True,,hackerone.com,,,,,,"More Fortune 500 and Forbes Global 1,000 companies trust HackerOne to test and secure the applications they depend on to run their business.","300 Montgomery St 12th Floor, San Francisco, CA 94104",37.792445,-122.402454,251-499,,,,
Hammerhead,,"Industrial,Fitness",San Francisco,,2013.0,GitHub Repository,,True,,https://www.hammerhead.io/,,,,,,"Explore, train and share the ride with others. Karoo is a new cycling technology companion that’s ready for everything the ride brings.","San Francisco, CA",37.7749295,-122.4194155,,,,,
Haven,,B2B Software and Services,San Francisco,,2014.0,GitHub Repository,,True,,https://haveninc.com/,,,,,,Haven modernizes global logistics.,"25 Kearny St. Suite 304, San Francisco, CA 94108",37.7882637,-122.4037135,,,,,
Headspace,,Mental Health,San Francisco,,2010.0,GitHub Repository,,True,,headspace.com,,,,,,"Live a healthier, happier, more well-rested life in just a few minutes a day with the Headspace app.","425 California St, San Francisco, CA 94104",37.7927916,-122.4014216,,,,,
Heap,,B2B Software and Services,San Francisco,,2013.0,GitHub Repository,,True,,https://heapanalytics.com/,,,,,,"Heap lets you automatically capture every user interaction from web, mobile, and cloud services: clicks, submits, transactions, emails, and much more. You can then analyze it all retroactively. No tracking code required.","460 Bryant Street 3rd floor, San Francisco, CA 94107",37.7822101,-122.3952986,,,Marketo,,
HelloSign,,"Productivity Tools,Legal",San Francisco,,2011.0,GitHub Repository,,True,,https://www.hellosign.com/,,,,,Y Combinator,The Most Powerful Platform for Your Business Agreements,"301 Howard St, San Francisco, CA 94105",37.7895269,-122.3942764,,,,,
Helpshift,,B2B Software and Services,San Francisco,,2011.0,GitHub Repository,,True,,https://www.helpshift.com/,,,,,500 Startups,Deliver a superior customer service experience at a lower cost with Helpshift’s AI-powered messaging platform.,"100 Bush St #950, San Francisco, CA 94104",37.7914786,-122.3999468,,,,,
Hims,,e-Commerce,San Francisco,,2017.0,GitHub Repository,,True,,https://www.forhims.com/,,,,,,Hims is a men's wellness brand helping guys get access to the best that science has to offer.,"1 Letterman Drive Building C Suite 3500, San Francisco, CA 94129 ",37.8001839,-122.4498201,,,,,
HintMD,,,East Bay,,2014.0,GitHub Repository,,True,,hintmd.com,,,,,, Create better beauty outcomes for your patients and better business outcomes for your practice.,"7901 Stoneridge Dr Suite 150, Pleasanton, CA 94588",37.6902227,-121.9303338,61-150,,,,
HireClub,,Talent Acquisition,San Francisco,,2016.0,GitHub Repository,,True,,hireclub.com,,,,,,A career coach in your pocket. Find your dream job with the help of a certified career coach. Get Started For Free. What can a career coach do for you?,"845 Market St #450A, San Francisco, CA 94103",37.784219,-122.406176,,,,,
Hired,,"B2B Software and Services,Talent Acquisition,Marketplace",San Francisco,,2012.0,GitHub Repository,,True,,https://hired.com/,,,,,,Get matched with a job you love.,"303 2nd St #600, San Francisco, CA 94103",37.7852332,-122.3956934,,,,,
Holberton School,,Education,San Francisco,,2015.0,GitHub Repository,,True,,https://www.holbertonschool.com/,,,,,,Holberton School is a project-based college alternative for the next generation of software engineers,"98 Battery Street #402, San Francisco, CA 94111",37.792085,-122.399368,,,,,
Homebase,,"Staffing,Employee Engagement",San Francisco,,2014.0,GitHub Repository,,True,,https://joinhomebase.com/,,,,,,"Free Employee Scheduling, Timesheets, Time Clock and Hiring Software. Save over five hours each week. Trusted by over 100,000 businesses.","425 2nd St #450, San Francisco, CA 94107",37.7842732,-122.3944714,,,,,
Honeybook,,Sales,San Francisco,,2013.0,GitHub Repository,,True,,https://www.honeybook.com/,,,,,,"HoneyBook helps you book your ideal client faster, more frequently, and with less legwork.","539 Bryant St, San Francisco, CA 94107",37.7802429,-122.3966842,,,,,
Hoodline,,Consumer Media,San Francisco,,2010.0,GitHub Repository,,True,,https://hoodline.com,,,,,,Neighborhood information and news,"2419 Harrison St. Ste. 300, San Francisco, CA 94110",37.7583352,-122.412322,,,,,
Horizons School of Technology,,Education,San Francisco,,2015.0,GitHub Repository,,True,,https://www.joinhorizons.com/,,,,,,"A 3-month software engineering bootcamp for college students and recent graduates. Learn how to code, build modern web & mobile software, and land top jobs & internships.","450 9th St, San Francisco, CA 94103",37.7715813,-122.4096056,,,,,
Hornblower Cruises,,Consumer Goods and Services,San Francisco,,1980.0,GitHub Repository,,True,,https://www.hornblower.com/,,,,,,We create amazing experiences,"Pier 3 The Embarcadero, San Francisco, CA 94111",37.7980305,-122.394973,,,Marketo,,
HotelTonight,,"Consumer Goods and Services,Hospitality,Marketplace",San Francisco,,2010.0,GitHub Repository,,True,,https://www.hoteltonight.com/,,,,,,Download to score amazing last-minute hotel deals.,"901 Market St #310, San Francisco, CA 94103",37.7834364,-122.4080376,,,,,
