uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,location_start_date,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,supervisor_district,neighborhoods_analysis_boundaries,location,data_as_of,data_loaded_at,dba_end_date,location_end_date,lic,lic_code_description,lic_code_descriptions_list,administratively_closed,business_corridor,is_tech_naics,is_tech_name,data_source
1318574-11-221-1140663,1318574-11-221,1140663,Milestone Technologies Inc,Milestone Technologies Inc,3101 Skyway Ct,Fremont,CA,94539,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,2201 Walnut Ave Ste 290,Fremont,94538,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,"{'type': 'Point', 'coordinates': [-121.943043034, 37.510002003]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1262746-10-201-1118537,1262746-10-201,1118537,Union Nails LLC,Union Nails LLC,2643 39th Ave,San Francisco,CA,94116,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,,,,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.4971415, 37.73754]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-06-30T00:00:00.000,2021-06-30T00:00:00.000,,,,,,False,True,DataSF
1254937-07-201-1115441,1254937-07-201,1115441,Sean Boisselle,Cashew Digital,542 Brannan St Apt 204,San Francisco,CA,94107,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,,,,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.397532337, 37.777585866]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-01-01T00:00:00.000,2021-06-01T00:00:00.000,,,,,,False,True,DataSF
1258721-08-201-1065402,1258721-08-201,1065402,"Frontapp, Inc.","Frontapp, Inc.",1455 Market St Fl 19,San Francisco,CA,94103,2015-04-11T00:00:00.000,2020-07-01T00:00:00.000,1455 Market St 19 Fl,San Francisco,94103,CA,5100-5199,Information,Information,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.418054, 37.775862]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,Central Market,False,True,DataSF
1254829-07-201-1115397,1254829-07-201,1115397,Robert Lim,Happy Donut,6 Sixth St,San Francisco,CA,94103,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,7220-7229,Food Services,Food Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4101925, 37.781874]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2020-09-30T00:00:00.000,,,,,Central Market,False,True,DataSF
1255728-07-201-1115756,1255728-07-201,1115756,Miguel Angel Rodriguez,Rodriguez Painting Services Interior/Exterior,350 Friedell St Apt 508,San Francisco,CA,94124,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3706645, 37.727703]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-08-09T00:00:00.000,2022-08-09T00:00:00.000,,,,,,False,True,DataSF
1285611-08-211-1031389,1285611-08-211,1031389,"Noson, Inc.",Top Airport Parking,28728 Timberlane St,Agoura Hills,CA,91301,2016-04-26T00:00:00.000,2020-07-01T00:00:00.000,,,,,,,,False,False,,,"{'type': 'Point', 'coordinates': [-118.752019973, 34.167437988]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2018-09-01T00:00:00.000,2018-09-01T00:00:00.000,,,,,,False,True,DataSF
1275675-04-211-1114818,1275675-04-211,1114818,Happy Algorithm Inc,Happy Algorithm Inc,114 Sansome St Ste 225,San Francisco,CA,94104,2018-01-02T00:00:00.000,2020-07-01T00:00:00.000,114 Sansome St Ste 225,San Francisco,94104,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4004635, 37.791504]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1256887-07-201-1116261,1256887-07-201,1116261,Pitzer Tech LLC,Pitzer Tech LLC,500 Oak St,San Francisco,CA,94102,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,5,Hayes Valley,"{'type': 'Point', 'coordinates': [-122.4278505, 37.774575]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-09-17T00:00:00.000,2020-09-17T00:00:00.000,,,,,,False,True,DataSF
1265221-12-201-0935023,1265221-12-201,0935023,Cal Technical Contracting Inc,"California Technical Contracting, Inc.",369 Pine St,San Francisco,CA,94104,1994-10-01T00:00:00.000,2020-07-01T00:00:00.000,100 Pine St Ste 1250,San Francisco,94111,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.401998, 37.791729]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-07-01T00:00:00.000,,,,,,False,True,DataSF
1254734-07-201-1115351,1254734-07-201,1115351,Bangin Hair Salon LLC,Bangin Hair Salon,2253 Market St,San Francisco,CA,94114,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,2253 Market St,San Francisco,94114,CA,4400-4599,Retail Trade,Retail Trade,False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.431851, 37.764765]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,Market/Castro,False,True,DataSF
1256253-07-201-1116004,1256253-07-201,1116004,Bold Equity Ventures,Bcaf.Digital,3450 Sacramento St Unit 401,San Francisco,CA,94118,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,3450 Sacramento St 401 Unit,San Francisco,94118,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,2,Presidio Heights,"{'type': 'Point', 'coordinates': [-122.449527, 37.787985]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1269992-02-211-1121561,1269992-02-211,1121561,"Harmonic Ai, Inc.",Harmonic Ai,2101 Bryant St Apt 302,San Francisco,CA,94110,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.40997054, 37.760402163]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-06-30T00:00:00.000,2022-06-30T00:00:00.000,,,,,,False,True,DataSF
1255093-07-201-1079018,1255093-07-201,1079018,Snappr Inc,Snappr,50 California St Ste 1500,San Francisco,CA,94111,2017-05-30T00:00:00.000,2020-07-01T00:00:00.000,50 California St Ste 1500,San Francisco,94111,CA,,,,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.397363, 37.79406]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255712-07-201-1115752,1255712-07-201,1115752,Juan R Soto Romano,Jisatech,202 202 Bridgeview Dr,San Francisco,CA,94124,2020-07-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,2300-2399 5400-5499,Multiple,"Construction; Professional, Scientific, and Technical Services",False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3975925, 37.734957]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1255215-07-201-0475865,1255215-07-201,0475865,Bulgaria Air Gsa LLC,Bulgaria Air Usa,1200 Taylor St 12,San Francisco,CA,94108,2013-01-03T00:00:00.000,2020-07-01T00:00:00.000,1200 Taylor St Apt 12,San Francisco,94108,CA,,,,False,False,3,Nob Hill,"{'type': 'Point', 'coordinates': [-122.412591, 37.793628]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1256369-07-201-1116050,1256369-07-201,1116050,Snapbi Inc,Weals.Ai,301 Main St 22f,San Francisco,CA,94105,2013-09-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,4800-4999 5400-5499,Multiple,"Transportation and Warehousing; Professional, Scientific, and Technical Services",False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.3913375, 37.789281]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2013-09-01T00:00:00.000,2020-07-01T00:00:00.000,,,,,,False,True,DataSF
1254903-07-201-1115428,1254903-07-201,1115428,Urban Apparel  Management,Urban Apparel Management,1139 Market St 117,San Francisco,CA,94103,2020-07-02T00:00:00.000,2020-07-02T00:00:00.000,,,,,4400-4599,Retail Trade,Retail Trade,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.413032, 37.779534]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,Central Market,False,True,DataSF
1260311-09-201-1117580,1260311-09-201,1117580,"Assemble Technology, Inc.","Assemble Technology, Inc.",1053 De Haro St,San Francisco,CA,94107,2020-07-02T00:00:00.000,2020-07-02T00:00:00.000,1053 De Haro St,San Francisco,94107,CA,5100-5199,Information,Information,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.4004995, 37.756467]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1254912-07-201-1115018,1254912-07-201,1115018,Norbert Neill Nunag,Code Of Conduct,650 Florida St Ste G,San Francisco,CA,94110,2020-06-17T00:00:00.000,2020-07-02T00:00:00.000,650 Florida St Ste G,San Francisco,94110,CA,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4112995, 37.761048]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1254909-07-201-1095890,1254909-07-201,1095890,"Dreamz Tech Solutions, Inc.",Dreamz Tech Solutions,1 Sansome St Ste 3500,San Francisco,CA,94104,2018-12-13T00:00:00.000,2020-07-02T00:00:00.000,,,,,,,,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.400954, 37.790487]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-08-01T00:00:00.000,2022-08-01T00:00:00.000,,,,,,False,True,DataSF
1257120-08-201-1116360,1257120-08-201,1116360,Lloyd Lewis,Personal Touch Entertainment,3562 17th St Apt D,San Francisco,CA,94110,2020-07-03T00:00:00.000,2020-07-03T00:00:00.000,3562 17th St D Apt,San Francisco,94110,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,8,Mission,"{'type': 'Point', 'coordinates': [-122.425227, 37.76337]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1273993-04-211-1123103,1273993-04-211,1123103,Jeremy Scholz,Glen Canyon Technologies,247 Hearst Ave,San Francisco,CA,94131,2020-07-04T00:00:00.000,2020-07-04T00:00:00.000,,,,,,,,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.4431235, 37.730466]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-12-31T00:00:00.000,2022-08-31T00:00:00.000,,,,,,False,True,DataSF
1273590-04-211-1059234,1273590-04-211,1059234,Warren Baim,Warren Baim,27 Lexington St Apt 1,San Francisco,CA,94110,2016-09-28T00:00:00.000,2020-07-04T00:00:00.000,27 Lexington St Apt 1,San Francisco,94110,CA,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4206685, 37.762263]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255095-07-201-1072993,1255095-07-201,1072993,Ads Mobile Inc,Ads (Autobody Detail Specialist),1776 Green St,San Francisco,CA,94123,2017-07-10T00:00:00.000,2020-07-06T00:00:00.000,2230 3rd St,San Francisco,94107,CA,,,,False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.4283095, 37.797336]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2021-10-01T00:00:00.000,,,,,,False,True,DataSF
1255088-07-201-1115504,1255088-07-201,1115504,Langston Reece,Pain2profits,575 Oxford St,San Francisco,CA,94134,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,,,,,4400-4599,Retail Trade,Retail Trade,False,False,11,Portola,"{'type': 'Point', 'coordinates': [-122.417847, 37.722996]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-10-17T00:00:00.000,2022-10-17T00:00:00.000,,,,,,False,True,DataSF
1256165-07-201-1115971,1256165-07-201,1115971,Vandana Nair,Vandana Nair,1632 Pacheco St,San Francisco,CA,94116,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.47794, 37.750689]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-05-30T00:00:00.000,2021-05-30T00:00:00.000,,,,,,False,True,DataSF
1255077-07-201-1115499,1255077-07-201,1115499,Trejos Quality Plumbing,Trejos Quality Plumbing And Drain Cleaning Corp,109 Florida Ave,San Bruno,CA,94066,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,,,,,2200-2299,Utilities,Utilities,False,False,,,"{'type': 'Point', 'coordinates': [-122.40770599, 37.622259994]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,,,,,,False,True,DataSF
1255147-07-201-1115523,1255147-07-201,1115523,Aisha Flenoid,Aim To Please,820 Laguna St Apt F,San Francisco,CA,94102,2020-07-07T00:00:00.000,2020-07-07T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.426559, 37.778598]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1255292-07-201-1115584,1255292-07-201,1115584,Jun Hair,Jun Hair,1907 Eddy #3,San Farncisco,CA,94115,2020-07-08T00:00:00.000,2020-07-08T00:00:00.000,1907 Eddy #3 1907 Eddy 3,San Farncisco,94115,CA,,,,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.439133444, 37.780543369]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1381153-02-251-0441500,1381153-02-251,0441500,About-Face Media Literacy Inc,About-Face Mailing Address,2261 Market St,San Francisco,CA,94114,2009-03-24T00:00:00.000,2020-07-08T00:00:00.000,2261 Market St,San Francisco,94114,CA,,,,False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.4319545, 37.764693]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,Market/Castro,False,True,DataSF
1255358-07-201-1115605,1255358-07-201,1115605,Trainability LLC,Trainability Studio,1470 Valencia St,San Francisco,CA,94110,2020-07-09T00:00:00.000,2020-07-09T00:00:00.000,1859 San Jose Ave,San Francisco,94112,CA,,,,False,False,8,Mission,"{'type': 'Point', 'coordinates': [-122.420709, 37.749366]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1259847-09-201-1005770,1259847-09-201,1005770,Cldrdr Inc,Rainforest Qa Inc,460 Brannan St 78270,San Francisco,CA,94107,2013-01-01T00:00:00.000,2020-07-09T00:00:00.000,460 Brannan St 78270 Unit,San Francisco,94107,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.395788227, 37.778964149]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1256517-07-201-1116103,1256517-07-201,1116103,Isaiah King,Isaiah King,324 Gold Mine Dr,San Francisco,CA,94131,2020-07-10T00:00:00.000,2020-07-10T00:00:00.000,,,,,,,,False,False,8,Glen Park,"{'type': 'Point', 'coordinates': [-122.4390285, 37.740033]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-12-31T00:00:00.000,2020-12-31T00:00:00.000,,,,,,False,True,DataSF
1255428-07-201-1115636,1255428-07-201,1115636,Alpbangkokthai LLC,Jitlada Thai Cuisine,1826 Buchanan St Unit B,San Francisco,CA,94115,2020-06-16T00:00:00.000,2020-07-10T00:00:00.000,1826 Buchanan St B Unit,San Francisco,94115,CA,7220-7229,Food Services,Food Services,False,False,5,Pacific Heights,"{'type': 'Point', 'coordinates': [-122.429781, 37.787022]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,H25,"RESTAURANT 1,000 - 2,000 SQFT","RESTAURANT 1,000 - 2,000 SQFT",,,False,True,DataSF
1255504-07-201-1115666,1255504-07-201,1115666,Deliberate Ventures LLC,507 Haight Street,507 Haight St Apt A,San Francisco,CA,94117,2020-07-11T00:00:00.000,2020-07-11T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,7210-7219,Accommodations,Accommodations,False,True,5,Hayes Valley,"{'type': 'Point', 'coordinates': [-122.430672, 37.771857]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255530-07-201-1111882,1255530-07-201,1111882,Invisible Ai Inc,Invisible Ai Inc.,5 Pier Ste 101,San Francisco,CA,94111,2019-01-03T00:00:00.000,2020-07-12T00:00:00.000,,,,,4200-4299,Wholesale Trade,Wholesale Trade,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.39581802, 37.794342981]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-02-02T00:00:00.000,2023-02-01T00:00:00.000,,,,,,False,True,DataSF
1255553-07-201-1115684,1255553-07-201,1115684,Khanh Thu Huynh,Lily Family Nail,5266 3rd St,San Francisco,CA,94124,2020-07-13T00:00:00.000,2020-07-13T00:00:00.000,,,,,,,,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.392591605, 37.729719988]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-07-13T00:00:00.000,2020-07-13T00:00:00.000,,,,,,False,True,DataSF
1255981-07-201-1115880,1255981-07-201,1115880,Khanh Thu Huynh,Lily Family Nail,342 Lisbon St,San Francisco,CA,94112,2020-07-13T00:00:00.000,2020-07-13T00:00:00.000,,,,,,,,False,False,11,Excelsior,"{'type': 'Point', 'coordinates': [-122.4332145, 37.722987]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-07-23T00:00:00.000,2020-07-23T00:00:00.000,,,,,,False,True,DataSF
1296752-02-221-1131740,1296752-02-221,1131740,"Caplight Technologies, Inc.","Caplight Technologies, Inc.",548 Market St,San Francisco,CA,94104,2020-07-13T00:00:00.000,2020-07-13T00:00:00.000,2261 Market St,San Francisco,94114,CA,5210-5239 5400-5499,Multiple,"Financial Services; Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4007965, 37.790064]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255635-07-201-1071279,1255635-07-201,1071279,Jessica Naimark,Naimark Consulting,649 Mission St Ste 500,San Francisco,CA,94105,2017-06-01T00:00:00.000,2020-07-13T00:00:00.000,215 Anita Rd Apt 7,Burlingame,94010,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.400711, 37.786851]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-01-01T00:00:00.000,,,,,,False,True,DataSF
1255722-07-201-0937721,1255722-07-201,0937721,Kronman Craig H,Craig Kronman,12 Geary St 405,San Francisco,CA,94108,1989-01-01T00:00:00.000,2020-07-14T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4037575, 37.788129]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-10-20T00:00:00.000,2022-10-20T00:00:00.000,,,,,,False,True,DataSF
1291713-11-211-0446040,1291713-11-211,0446040,Aia Sf Chptr Of Amer Ins Of Ar,"Aia San Francisco, A Chapter Of The American Institute Of Architects",140 Sutter St,San Francisco,CA,94104,1994-07-15T00:00:00.000,2020-07-15T00:00:00.000,150 Sutter St Unit 814,San Francisco,94104,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4028845, 37.7901]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255798-07-201-1103315,1255798-07-201,1103315,Heather Darling,Heather Darling Hair,1327 Chestnut St Ste 3,San Francisco,CA,94123,2019-04-01T00:00:00.000,2020-07-15T00:00:00.000,1658 Hayes St,San Francisco,94117,CA,8100-8139,Certain Services,Certain Services,False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.4255015, 37.801971]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255764-07-201-1115774,1255764-07-201,1115774,Anna Sekis Sutilovic,Cohort History And Happy Hour,55 Chumasero Dr Apt 7f,San Francisco,CA,94132,2020-07-15T00:00:00.000,2020-07-15T00:00:00.000,55 Chumasero Dr 7f Apt,San Francisco,94132,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,7,Lakeshore,"{'type': 'Point', 'coordinates': [-122.4726255, 37.714041]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1255746-07-201-1115765,1255746-07-201,1115765,Minako Usui,Usui Biotech Consulting,520 Natoma St Unit 12,San Francisco,CA,94103,2020-07-15T00:00:00.000,2020-07-15T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4083385, 37.779894]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-12-31T00:00:00.000,2022-12-31T00:00:00.000,,,,,,False,True,DataSF
